09CD001,"YUKON RIVER ABOVE WHITE RIVER"
Description of parameters:
47,"Discharge (primary sensor derived)",m3/s

Date,Parameter ,Value (m3/s)
2020-01-09 09:29:00,47,379
2020-01-09 09:44:00,47,379
2020-01-09 09:59:00,47,379
2020-01-09 10:14:00,47,379
2020-01-09 10:29:00,47,379
2020-01-09 10:44:00,47,379
2020-01-09 10:59:00,47,379
2020-01-09 11:14:00,47,379
2020-01-09 11:29:00,47,378
2020-01-09 11:44:00,47,378
2020-01-09 11:59:00,47,378
2020-01-09 12:14:00,47,378
2020-01-09 12:29:00,47,378
2020-01-09 12:44:00,47,378
2020-01-09 12:59:00,47,378
2020-01-09 13:14:00,47,378
2020-01-09 13:29:00,47,378
2020-01-09 13:44:00,47,378
2020-01-09 13:59:00,47,378
2020-01-09 14:14:00,47,378
2020-01-09 14:29:00,47,378
2020-01-09 14:44:00,47,378
2020-01-09 14:59:00,47,378
2020-01-09 15:14:00,47,378
2020-01-09 15:29:00,47,378
2020-01-09 15:44:00,47,378
2020-01-09 15:59:00,47,378
2020-01-09 16:14:00,47,378
2020-01-09 16:29:00,47,378
2020-01-09 16:44:00,47,378
2020-01-09 16:59:00,47,378
2020-01-09 17:14:00,47,378
2020-01-09 17:29:00,47,378
2020-01-09 17:44:00,47,378
2020-01-09 17:59:00,47,378
2020-01-09 18:14:00,47,378
2020-01-09 18:29:00,47,378
2020-01-09 18:44:00,47,378
2020-01-09 18:59:00,47,378
2020-01-09 19:14:00,47,378
2020-01-09 19:29:00,47,378
2020-01-09 19:44:00,47,378
2020-01-09 19:59:00,47,378
2020-01-09 20:14:00,47,378
2020-01-09 20:29:00,47,378
2020-01-09 20:44:00,47,378
2020-01-09 20:59:00,47,378
2020-01-09 21:14:00,47,378
2020-01-09 21:29:00,47,378
2020-01-09 21:44:00,47,378
2020-01-09 21:59:00,47,378
2020-01-09 22:14:00,47,378
2020-01-09 22:29:00,47,378
2020-01-09 22:44:00,47,378
2020-01-09 22:59:00,47,378
2020-01-09 23:14:00,47,378
2020-01-09 23:29:00,47,378
2020-01-09 23:44:00,47,378
2020-01-09 23:59:00,47,378
2020-01-10 00:14:00,47,378
2020-01-10 00:29:00,47,378
2020-01-10 00:44:00,47,378
2020-01-10 00:59:00,47,378
2020-01-10 01:14:00,47,378
2020-01-10 01:29:00,47,378
2020-01-10 01:44:00,47,378
2020-01-10 01:59:00,47,378
2020-01-10 02:14:00,47,378
2020-01-10 02:29:00,47,378
2020-01-10 02:44:00,47,378
2020-01-10 02:59:00,47,378
2020-01-10 03:14:00,47,378
2020-01-10 03:29:00,47,378
2020-01-10 03:44:00,47,378
2020-01-10 03:59:00,47,378
2020-01-10 04:14:00,47,378
2020-01-10 04:29:00,47,378
2020-01-10 04:44:00,47,378
2020-01-10 04:59:00,47,378
2020-01-10 05:14:00,47,378
2020-01-10 05:29:00,47,378
2020-01-10 05:44:00,47,378
2020-01-10 05:59:00,47,378
2020-01-10 06:14:00,47,378
2020-01-10 06:29:00,47,378
2020-01-10 06:44:00,47,378
2020-01-10 06:59:00,47,378
2020-01-10 07:14:00,47,378
2020-01-10 07:29:00,47,378
2020-01-10 07:44:00,47,378
2020-01-10 07:59:00,47,378
2020-01-10 08:14:00,47,378
2020-01-10 08:29:00,47,378
2020-01-10 08:44:00,47,378
2020-01-10 08:59:00,47,378
2020-01-10 09:14:00,47,378
2020-01-10 09:29:00,47,378
2020-01-10 09:44:00,47,378
2020-01-10 09:59:00,47,378
2020-01-10 10:14:00,47,378
2020-01-10 10:29:00,47,378
2020-01-10 10:44:00,47,378
2020-01-10 10:59:00,47,378
2020-01-10 11:14:00,47,378
2020-01-10 11:29:00,47,378
2020-01-10 11:44:00,47,378
2020-01-10 11:59:00,47,378
2020-01-10 12:14:00,47,378
2020-01-10 12:29:00,47,378
2020-01-10 12:44:00,47,378
2020-01-10 12:59:00,47,378
2020-01-10 13:14:00,47,378
2020-01-10 13:29:00,47,378
2020-01-10 13:44:00,47,378
2020-01-10 13:59:00,47,378
2020-01-10 14:14:00,47,378
2020-01-10 14:29:00,47,378
2020-01-10 14:44:00,47,378
2020-01-10 14:59:00,47,378
2020-01-10 15:14:00,47,377
2020-01-10 15:29:00,47,377
2020-01-10 15:44:00,47,377
2020-01-10 15:59:00,47,377
2020-01-10 16:14:00,47,377
2020-01-10 16:29:00,47,377
2020-01-10 16:44:00,47,377
2020-01-10 16:59:00,47,377
2020-01-10 17:14:00,47,377
2020-01-10 17:29:00,47,377
2020-01-10 17:44:00,47,377
2020-01-10 17:59:00,47,377
2020-01-10 18:14:00,47,377
2020-01-10 18:29:00,47,377
2020-01-10 18:44:00,47,377
2020-01-10 18:59:00,47,377
2020-01-10 19:14:00,47,377
2020-01-10 19:29:00,47,377
2020-01-10 19:44:00,47,377
2020-01-10 19:59:00,47,377
2020-01-10 20:14:00,47,377
2020-01-10 20:29:00,47,377
2020-01-10 20:44:00,47,377
2020-01-10 20:59:00,47,377
2020-01-10 21:14:00,47,377
2020-01-10 21:29:00,47,377
2020-01-10 21:44:00,47,377
2020-01-10 21:59:00,47,377
2020-01-10 22:14:00,47,377
2020-01-10 22:29:00,47,377
2020-01-10 22:44:00,47,377
2020-01-10 22:59:00,47,377
2020-01-10 23:14:00,47,377
2020-01-10 23:29:00,47,377
2020-01-10 23:44:00,47,377
2020-01-10 23:59:00,47,377
2020-01-11 00:14:00,47,377
2020-01-11 00:29:00,47,377
2020-01-11 00:44:00,47,377
2020-01-11 00:59:00,47,377
2020-01-11 01:14:00,47,377
2020-01-11 01:29:00,47,377
2020-01-11 01:44:00,47,377
2020-01-11 01:59:00,47,377
2020-01-11 02:14:00,47,377
2020-01-11 02:29:00,47,377
2020-01-11 02:44:00,47,377
2020-01-11 02:59:00,47,377
2020-01-11 03:14:00,47,377
2020-01-11 03:29:00,47,377
2020-01-11 03:44:00,47,377
2020-01-11 03:59:00,47,377
2020-01-11 04:14:00,47,377
2020-01-11 04:29:00,47,377
2020-01-11 04:44:00,47,377
2020-01-11 04:59:00,47,377
2020-01-11 05:14:00,47,377
2020-01-11 05:29:00,47,377
2020-01-11 05:44:00,47,377
2020-01-11 05:59:00,47,377
2020-01-11 06:14:00,47,377
2020-01-11 06:29:00,47,377
2020-01-11 06:44:00,47,377
2020-01-11 06:59:00,47,377
2020-01-11 07:14:00,47,377
2020-01-11 07:29:00,47,377
2020-01-11 07:44:00,47,377
2020-01-11 07:59:00,47,377
2020-01-11 08:14:00,47,377
2020-01-11 08:29:00,47,377
2020-01-11 08:44:00,47,377
2020-01-11 08:59:00,47,377
2020-01-11 09:14:00,47,377
2020-01-11 09:29:00,47,377
2020-01-11 09:44:00,47,377
2020-01-11 09:59:00,47,377
2020-01-11 10:14:00,47,377
2020-01-11 10:29:00,47,377
2020-01-11 10:44:00,47,377
2020-01-11 10:59:00,47,377
2020-01-11 11:14:00,47,377
2020-01-11 11:29:00,47,377
2020-01-11 11:44:00,47,377
2020-01-11 11:59:00,47,377
2020-01-11 12:14:00,47,377
2020-01-11 12:29:00,47,377
2020-01-11 12:44:00,47,377
2020-01-11 12:59:00,47,377
2020-01-11 13:14:00,47,377
2020-01-11 13:29:00,47,377
2020-01-11 13:44:00,47,377
2020-01-11 13:59:00,47,377
2020-01-11 14:14:00,47,377
2020-01-11 14:29:00,47,377
2020-01-11 14:44:00,47,377
2020-01-11 14:59:00,47,377
2020-01-11 15:14:00,47,377
2020-01-11 15:29:00,47,377
2020-01-11 15:44:00,47,377
2020-01-11 15:59:00,47,377
2020-01-11 16:14:00,47,377
2020-01-11 16:29:00,47,377
2020-01-11 16:44:00,47,377
2020-01-11 16:59:00,47,377
2020-01-11 17:14:00,47,377
2020-01-11 17:29:00,47,377
2020-01-11 17:44:00,47,377
2020-01-11 17:59:00,47,377
2020-01-11 18:14:00,47,377
2020-01-11 18:29:00,47,377
2020-01-11 18:44:00,47,377
2020-01-11 18:59:00,47,377
2020-01-11 19:14:00,47,376
2020-01-11 19:29:00,47,376
2020-01-11 19:44:00,47,376
2020-01-11 19:59:00,47,376
2020-01-11 20:14:00,47,376
2020-01-11 20:29:00,47,376
2020-01-11 20:44:00,47,376
2020-01-11 20:59:00,47,376
2020-01-11 21:14:00,47,376
2020-01-11 21:29:00,47,376
2020-01-11 21:44:00,47,376
2020-01-11 21:59:00,47,376
2020-01-11 22:14:00,47,376
2020-01-11 22:29:00,47,376
2020-01-11 22:44:00,47,376
2020-01-11 22:59:00,47,376
2020-01-11 23:14:00,47,376
2020-01-11 23:29:00,47,376
2020-01-11 23:44:00,47,376
2020-01-11 23:59:00,47,376
2020-01-12 00:14:00,47,376
2020-01-12 00:29:00,47,376
2020-01-12 00:44:00,47,376
2020-01-12 00:59:00,47,376
2020-01-12 01:14:00,47,376
2020-01-12 01:29:00,47,376
2020-01-12 01:44:00,47,376
2020-01-12 01:59:00,47,376
2020-01-12 02:14:00,47,376
2020-01-12 02:29:00,47,376
2020-01-12 02:44:00,47,376
2020-01-12 02:59:00,47,376
2020-01-12 03:14:00,47,376
2020-01-12 03:29:00,47,376
2020-01-12 03:44:00,47,376
2020-01-12 03:59:00,47,376
2020-01-12 04:14:00,47,376
2020-01-12 04:29:00,47,376
2020-01-12 04:44:00,47,376
2020-01-12 04:59:00,47,376
2020-01-12 05:14:00,47,376
2020-01-12 05:29:00,47,376
2020-01-12 05:44:00,47,376
2020-01-12 05:59:00,47,376
2020-01-12 06:14:00,47,376
2020-01-12 06:29:00,47,376
2020-01-12 06:44:00,47,376
2020-01-12 06:59:00,47,376
2020-01-12 07:14:00,47,376
2020-01-12 07:29:00,47,376
2020-01-12 07:44:00,47,376
2020-01-12 07:59:00,47,376
2020-01-12 08:14:00,47,376
2020-01-12 08:29:00,47,376
2020-01-12 08:44:00,47,376
2020-01-12 08:59:00,47,376
2020-01-12 09:14:00,47,376
2020-01-12 09:29:00,47,376
2020-01-12 09:44:00,47,376
2020-01-12 09:59:00,47,376
2020-01-12 10:14:00,47,376
2020-01-12 10:29:00,47,376
2020-01-12 10:44:00,47,376
2020-01-12 10:59:00,47,376
2020-01-12 11:14:00,47,376
2020-01-12 11:29:00,47,376
2020-01-12 11:44:00,47,376
2020-01-12 11:59:00,47,376
2020-01-12 12:14:00,47,376
2020-01-12 12:29:00,47,376
2020-01-12 12:44:00,47,376
2020-01-12 12:59:00,47,376
2020-01-12 13:14:00,47,376
2020-01-12 13:29:00,47,376
2020-01-12 13:44:00,47,376
2020-01-12 13:59:00,47,376
2020-01-12 14:14:00,47,376
2020-01-12 14:29:00,47,376
2020-01-12 14:44:00,47,376
2020-01-12 14:59:00,47,376
2020-01-12 15:14:00,47,376
2020-01-12 15:29:00,47,376
2020-01-12 15:44:00,47,376
2020-01-12 15:59:00,47,376
2020-01-12 16:14:00,47,376
2020-01-12 16:29:00,47,376
2020-01-12 16:44:00,47,376
2020-01-12 16:59:00,47,376
2020-01-12 17:14:00,47,376
2020-01-12 17:29:00,47,376
2020-01-12 17:44:00,47,376
2020-01-12 17:59:00,47,376
2020-01-12 18:14:00,47,376
2020-01-12 18:29:00,47,376
2020-01-12 18:44:00,47,376
2020-01-12 18:59:00,47,376
2020-01-12 19:14:00,47,376
2020-01-12 19:29:00,47,376
2020-01-12 19:44:00,47,376
2020-01-12 19:59:00,47,376
2020-01-12 20:14:00,47,376
2020-01-12 20:29:00,47,376
2020-01-12 20:44:00,47,376
2020-01-12 20:59:00,47,376
2020-01-12 21:14:00,47,376
2020-01-12 21:29:00,47,376
2020-01-12 21:44:00,47,376
2020-01-12 21:59:00,47,376
2020-01-12 22:14:00,47,376
2020-01-12 22:29:00,47,376
2020-01-12 22:44:00,47,376
2020-01-12 22:59:00,47,375
2020-01-12 23:14:00,47,375
2020-01-12 23:29:00,47,375
2020-01-12 23:44:00,47,375
2020-01-12 23:59:00,47,375
2020-01-13 00:14:00,47,375
2020-01-13 00:29:00,47,375
2020-01-13 00:44:00,47,375
2020-01-13 00:59:00,47,375
2020-01-13 01:14:00,47,375
2020-01-13 01:29:00,47,375
2020-01-13 01:44:00,47,375
2020-01-13 01:59:00,47,375
2020-01-13 02:14:00,47,375
2020-01-13 02:29:00,47,375
2020-01-13 02:44:00,47,375
2020-01-13 02:59:00,47,375
2020-01-13 03:14:00,47,375
2020-01-13 03:29:00,47,375
2020-01-13 03:44:00,47,375
2020-01-13 03:59:00,47,375
2020-01-13 04:14:00,47,375
2020-01-13 04:29:00,47,375
2020-01-13 04:44:00,47,375
2020-01-13 04:59:00,47,375
2020-01-13 05:14:00,47,375
2020-01-13 05:29:00,47,375
2020-01-13 05:44:00,47,375
2020-01-13 05:59:00,47,375
2020-01-13 06:14:00,47,375
2020-01-13 06:29:00,47,375
2020-01-13 06:44:00,47,375
2020-01-13 06:59:00,47,375
2020-01-13 07:14:00,47,375
2020-01-13 07:29:00,47,375
2020-01-13 07:44:00,47,375
2020-01-13 07:59:00,47,375
2020-01-13 08:14:00,47,375
2020-01-13 08:29:00,47,375
2020-01-13 08:44:00,47,375
2020-01-13 08:59:00,47,375
2020-01-13 09:14:00,47,375
2020-01-13 09:29:00,47,375
2020-01-13 09:44:00,47,375
2020-01-13 09:59:00,47,375
2020-01-13 10:14:00,47,375
2020-01-13 10:29:00,47,375
2020-01-13 10:44:00,47,375
2020-01-13 10:59:00,47,375
2020-01-13 11:14:00,47,375
2020-01-13 11:29:00,47,375
2020-01-13 11:44:00,47,375
2020-01-13 11:59:00,47,375
2020-01-13 12:14:00,47,375
2020-01-13 12:29:00,47,375
2020-01-13 12:44:00,47,375
2020-01-13 12:59:00,47,375
2020-01-13 13:14:00,47,375
2020-01-13 13:29:00,47,375
2020-01-13 13:44:00,47,375
2020-01-13 13:59:00,47,375
2020-01-13 14:14:00,47,375
2020-01-13 14:29:00,47,375
2020-01-13 14:44:00,47,375
2020-01-13 14:59:00,47,375
2020-01-13 15:14:00,47,375
2020-01-13 15:29:00,47,375
2020-01-13 15:44:00,47,375
2020-01-13 15:59:00,47,375
2020-01-13 16:14:00,47,375
2020-01-13 16:29:00,47,375
2020-01-13 16:44:00,47,375
2020-01-13 16:59:00,47,375
2020-01-13 17:14:00,47,375
2020-01-13 17:29:00,47,375
2020-01-13 17:44:00,47,375
2020-01-13 17:59:00,47,375
2020-01-13 18:14:00,47,375
2020-01-13 18:29:00,47,375
2020-01-13 18:44:00,47,375
2020-01-13 18:59:00,47,375
2020-01-13 19:14:00,47,375
2020-01-13 19:29:00,47,375
2020-01-13 19:44:00,47,375
2020-01-13 19:59:00,47,375
2020-01-13 20:14:00,47,375
2020-01-13 20:29:00,47,375
2020-01-13 20:44:00,47,375
2020-01-13 20:59:00,47,375
2020-01-13 21:14:00,47,375
2020-01-13 21:29:00,47,375
2020-01-13 21:44:00,47,375
2020-01-13 21:59:00,47,375
2020-01-13 22:14:00,47,375
2020-01-13 22:29:00,47,375
2020-01-13 22:44:00,47,375
2020-01-13 22:59:00,47,375
2020-01-13 23:14:00,47,375
2020-01-13 23:29:00,47,375
2020-01-13 23:44:00,47,375
2020-01-13 23:59:00,47,375
2020-01-14 00:14:00,47,375
2020-01-14 00:29:00,47,375
2020-01-14 00:44:00,47,375
2020-01-14 00:59:00,47,375
2020-01-14 01:14:00,47,375
2020-01-14 01:29:00,47,375
2020-01-14 01:44:00,47,375
2020-01-14 01:59:00,47,375
2020-01-14 02:14:00,47,375
2020-01-14 02:29:00,47,375
2020-01-14 02:44:00,47,375
2020-01-14 02:59:00,47,374
2020-01-14 03:14:00,47,374
2020-01-14 03:29:00,47,374
2020-01-14 03:44:00,47,374
2020-01-14 03:59:00,47,374
2020-01-14 04:14:00,47,374
2020-01-14 04:29:00,47,374
2020-01-14 04:44:00,47,374
2020-01-14 04:59:00,47,374
2020-01-14 05:14:00,47,374
2020-01-14 05:29:00,47,374
2020-01-14 05:44:00,47,374
2020-01-14 05:59:00,47,374
2020-01-14 06:14:00,47,374
2020-01-14 06:29:00,47,374
2020-01-14 06:44:00,47,374
2020-01-14 06:59:00,47,374
2020-01-14 07:14:00,47,374
2020-01-14 07:29:00,47,374
2020-01-14 07:44:00,47,374
2020-01-14 07:59:00,47,374
2020-01-14 08:14:00,47,374
2020-01-14 08:29:00,47,374
2020-01-14 08:44:00,47,374
2020-01-14 08:59:00,47,374
2020-01-14 09:14:00,47,374
2020-01-14 09:29:00,47,374
2020-01-14 09:44:00,47,374
2020-01-14 09:59:00,47,374
2020-01-14 10:14:00,47,374
2020-01-14 10:29:00,47,374
2020-01-14 10:44:00,47,374
2020-01-14 10:59:00,47,374
2020-01-14 11:14:00,47,374
2020-01-14 11:29:00,47,374
2020-01-14 11:44:00,47,374
2020-01-14 11:59:00,47,374
2020-01-14 12:14:00,47,374
2020-01-14 12:29:00,47,374
2020-01-14 12:44:00,47,374
2020-01-14 12:59:00,47,374
2020-01-14 13:14:00,47,374
2020-01-14 13:29:00,47,374
2020-01-14 13:44:00,47,374
2020-01-14 13:59:00,47,374
2020-01-14 14:14:00,47,374
2020-01-14 14:29:00,47,374
2020-01-14 14:44:00,47,374
2020-01-14 14:59:00,47,374
2020-01-14 15:14:00,47,374
2020-01-14 15:29:00,47,374
2020-01-14 15:44:00,47,374
2020-01-14 15:59:00,47,374
2020-01-14 16:14:00,47,374
2020-01-14 16:29:00,47,374
2020-01-14 16:44:00,47,374
2020-01-14 16:59:00,47,374
2020-01-14 17:14:00,47,374
2020-01-14 17:29:00,47,374
2020-01-14 17:44:00,47,374
2020-01-14 17:59:00,47,374
2020-01-14 18:14:00,47,374
2020-01-14 18:29:00,47,374
2020-01-14 18:44:00,47,374
2020-01-14 18:59:00,47,374
2020-01-14 19:14:00,47,374
2020-01-14 19:29:00,47,374
2020-01-14 19:44:00,47,374
2020-01-14 19:59:00,47,374
2020-01-14 20:14:00,47,374
2020-01-14 20:29:00,47,374
2020-01-14 20:44:00,47,374
2020-01-14 20:59:00,47,374
2020-01-14 21:14:00,47,374
2020-01-14 21:29:00,47,374
2020-01-14 21:44:00,47,374
2020-01-14 21:59:00,47,374
2020-01-14 22:14:00,47,374
2020-01-14 22:29:00,47,374
2020-01-14 22:44:00,47,374
2020-01-14 22:59:00,47,374
2020-01-14 23:14:00,47,374
2020-01-14 23:29:00,47,374
2020-01-14 23:44:00,47,374
2020-01-14 23:59:00,47,374
2020-01-15 00:14:00,47,374
2020-01-15 00:29:00,47,374
2020-01-15 00:44:00,47,374
2020-01-15 00:59:00,47,374
2020-01-15 01:14:00,47,374
2020-01-15 01:29:00,47,374
2020-01-15 01:44:00,47,374
2020-01-15 01:59:00,47,374
2020-01-15 02:14:00,47,374
2020-01-15 02:29:00,47,374
2020-01-15 02:44:00,47,374
2020-01-15 02:59:00,47,374
2020-01-15 03:14:00,47,374
2020-01-15 03:29:00,47,374
2020-01-15 03:44:00,47,374
2020-01-15 03:59:00,47,374
2020-01-15 04:14:00,47,374
2020-01-15 04:29:00,47,374
2020-01-15 04:44:00,47,374
2020-01-15 04:59:00,47,374
2020-01-15 05:14:00,47,374
2020-01-15 05:29:00,47,374
2020-01-15 05:44:00,47,374
2020-01-15 05:59:00,47,374
2020-01-15 06:14:00,47,374
2020-01-15 06:29:00,47,374
2020-01-15 06:44:00,47,373
2020-01-15 06:59:00,47,373
2020-01-15 07:14:00,47,373
2020-01-15 07:29:00,47,373
2020-01-15 07:44:00,47,373
2020-01-15 07:59:00,47,373
2020-01-15 08:14:00,47,373
2020-01-15 08:29:00,47,373
2020-01-15 08:44:00,47,373
2020-01-15 08:59:00,47,373
2020-01-15 09:14:00,47,373
2020-01-15 09:29:00,47,373
2020-01-15 09:44:00,47,373
2020-01-15 09:59:00,47,373
2020-01-15 10:14:00,47,373
2020-01-15 10:29:00,47,373
2020-01-15 10:44:00,47,373
2020-01-15 10:59:00,47,373
2020-01-15 11:14:00,47,373
2020-01-15 11:29:00,47,373
2020-01-15 11:44:00,47,373
2020-01-15 11:59:00,47,373
2020-01-15 12:14:00,47,373
2020-01-15 12:29:00,47,373
2020-01-15 12:44:00,47,373
2020-01-15 12:59:00,47,373
2020-01-15 13:14:00,47,373
2020-01-15 13:29:00,47,373
2020-01-15 13:44:00,47,373
2020-01-15 13:59:00,47,373
2020-01-15 14:14:00,47,373
2020-01-15 14:29:00,47,373
2020-01-15 14:44:00,47,373
2020-01-15 14:59:00,47,373
2020-01-15 15:14:00,47,373
2020-01-15 15:29:00,47,373
2020-01-15 15:44:00,47,373
2020-01-15 15:59:00,47,373
2020-01-15 16:14:00,47,373
2020-01-15 16:29:00,47,373
2020-01-15 16:44:00,47,373
2020-01-15 16:59:00,47,373
2020-01-15 17:14:00,47,373
2020-01-15 17:29:00,47,373
2020-01-15 17:44:00,47,373
2020-01-15 17:59:00,47,373
2020-01-15 18:14:00,47,373
2020-01-15 18:29:00,47,373
2020-01-15 18:44:00,47,373
2020-01-15 18:59:00,47,373
2020-01-15 19:14:00,47,373
2020-01-15 19:29:00,47,373
2020-01-15 19:44:00,47,373
2020-01-15 19:59:00,47,373
2020-01-15 20:14:00,47,373
2020-01-15 20:29:00,47,373
2020-01-15 20:44:00,47,373
2020-01-15 20:59:00,47,373
2020-01-15 21:14:00,47,373
2020-01-15 21:29:00,47,373
2020-01-15 21:44:00,47,373
2020-01-15 21:59:00,47,373
2020-01-15 22:14:00,47,373
2020-01-15 22:29:00,47,373
2020-01-15 22:44:00,47,373
2020-01-15 22:59:00,47,373
2020-01-15 23:14:00,47,373
2020-01-15 23:29:00,47,373
2020-01-15 23:44:00,47,373
2020-01-15 23:59:00,47,373
2020-01-16 00:14:00,47,373
2020-01-16 00:29:00,47,373
2020-01-16 00:44:00,47,373
2020-01-16 00:59:00,47,373
2020-01-16 01:14:00,47,373
2020-01-16 01:29:00,47,373
2020-01-16 01:44:00,47,373
2020-01-16 01:59:00,47,373
2020-01-16 02:14:00,47,373
2020-01-16 02:29:00,47,373
2020-01-16 02:44:00,47,373
2020-01-16 02:59:00,47,373
2020-01-16 03:14:00,47,373
2020-01-16 03:29:00,47,373
2020-01-16 03:44:00,47,373
2020-01-16 03:59:00,47,373
2020-01-16 04:14:00,47,373
2020-01-16 04:29:00,47,373
2020-01-16 04:44:00,47,373
2020-01-16 04:59:00,47,373
2020-01-16 05:14:00,47,373
2020-01-16 05:29:00,47,373
2020-01-16 05:44:00,47,373
2020-01-16 05:59:00,47,373
2020-01-16 06:14:00,47,373
2020-01-16 06:29:00,47,373
2020-01-16 06:44:00,47,373
2020-01-16 06:59:00,47,373
2020-01-16 07:14:00,47,373
2020-01-16 07:29:00,47,373
2020-01-16 07:44:00,47,373
2020-01-16 07:59:00,47,373
2020-01-16 08:14:00,47,373
2020-01-16 08:29:00,47,373
2020-01-16 08:44:00,47,373
2020-01-16 08:59:00,47,373
2020-01-16 09:14:00,47,373
2020-01-16 09:29:00,47,373
2020-01-16 09:44:00,47,373
2020-01-16 09:59:00,47,373
2020-01-16 10:14:00,47,373
2020-01-16 10:29:00,47,373
2020-01-16 10:44:00,47,372
2020-01-16 10:59:00,47,372
2020-01-16 11:14:00,47,372
2020-01-16 11:29:00,47,372
2020-01-16 11:44:00,47,372
2020-01-16 11:59:00,47,372
2020-01-16 12:14:00,47,372
2020-01-16 12:29:00,47,372
2020-01-16 12:44:00,47,372
2020-01-16 12:59:00,47,372
2020-01-16 13:14:00,47,372
2020-01-16 13:29:00,47,372
2020-01-16 13:44:00,47,372
2020-01-16 13:59:00,47,372
2020-01-16 14:14:00,47,372
2020-01-16 14:29:00,47,372
2020-01-16 14:44:00,47,372
2020-01-16 14:59:00,47,372
2020-01-16 15:14:00,47,372
2020-01-16 15:29:00,47,372
2020-01-16 15:44:00,47,372
2020-01-16 15:59:00,47,372
2020-01-16 16:14:00,47,372
2020-01-16 16:29:00,47,372
2020-01-16 16:44:00,47,372
2020-01-16 16:59:00,47,372
2020-01-16 17:14:00,47,372
2020-01-16 17:29:00,47,372
2020-01-16 17:44:00,47,372
2020-01-16 17:59:00,47,372
2020-01-16 18:14:00,47,372
2020-01-16 18:29:00,47,372
2020-01-16 18:44:00,47,372
2020-01-16 18:59:00,47,372
2020-01-16 19:14:00,47,372
2020-01-16 19:29:00,47,372
2020-01-16 19:44:00,47,372
2020-01-16 19:59:00,47,372
2020-01-16 20:14:00,47,372
2020-01-16 20:29:00,47,372
2020-01-16 20:44:00,47,372
2020-01-16 20:59:00,47,372
2020-01-16 21:14:00,47,372
2020-01-16 21:29:00,47,372
2020-01-16 21:44:00,47,372
2020-01-16 21:59:00,47,372
2020-01-16 22:14:00,47,372
2020-01-16 22:29:00,47,372
2020-01-16 22:44:00,47,372
2020-01-16 22:59:00,47,372
2020-01-16 23:14:00,47,372
2020-01-16 23:29:00,47,372
2020-01-16 23:44:00,47,372
2020-01-16 23:59:00,47,372
2020-01-17 00:14:00,47,372
2020-01-17 00:29:00,47,372
2020-01-17 00:44:00,47,372
2020-01-17 00:59:00,47,372
2020-01-17 01:14:00,47,372
2020-01-17 01:29:00,47,372
2020-01-17 01:44:00,47,372
2020-01-17 01:59:00,47,372
2020-01-17 02:14:00,47,372
2020-01-17 02:29:00,47,372
2020-01-17 02:44:00,47,372
2020-01-17 02:59:00,47,372
2020-01-17 03:14:00,47,372
2020-01-17 03:29:00,47,372
2020-01-17 03:44:00,47,372
2020-01-17 03:59:00,47,372
2020-01-17 04:14:00,47,372
2020-01-17 04:29:00,47,372
2020-01-17 04:44:00,47,372
2020-01-17 04:59:00,47,372
2020-01-17 05:14:00,47,372
2020-01-17 05:29:00,47,372
2020-01-17 05:44:00,47,372
2020-01-17 05:59:00,47,372
2020-01-17 06:14:00,47,372
2020-01-17 06:29:00,47,372
2020-01-17 06:44:00,47,372
2020-01-17 06:59:00,47,372
2020-01-17 07:14:00,47,372
2020-01-17 07:29:00,47,372
2020-01-17 07:44:00,47,372
2020-01-17 07:59:00,47,372
2020-01-17 08:14:00,47,372
2020-01-17 08:29:00,47,372
2020-01-17 08:44:00,47,372
2020-01-17 08:59:00,47,372
2020-01-17 09:14:00,47,372
2020-01-17 09:29:00,47,372
2020-01-17 09:44:00,47,372
2020-01-17 09:59:00,47,372
2020-01-17 10:14:00,47,372
2020-01-17 10:29:00,47,372
2020-01-17 10:44:00,47,372
2020-01-17 10:59:00,47,372
2020-01-17 11:14:00,47,372
2020-01-17 11:29:00,47,372
2020-01-17 11:44:00,47,372
2020-01-17 11:59:00,47,372
2020-01-17 12:14:00,47,372
2020-01-17 12:29:00,47,372
2020-01-17 12:44:00,47,372
2020-01-17 12:59:00,47,372
2020-01-17 13:14:00,47,372
2020-01-17 13:29:00,47,372
2020-01-17 13:44:00,47,372
2020-01-17 13:59:00,47,372
2020-01-17 14:14:00,47,372
2020-01-17 14:29:00,47,371
2020-01-17 14:44:00,47,371
2020-01-17 14:59:00,47,371
2020-01-17 15:14:00,47,371
2020-01-17 15:29:00,47,371
2020-01-17 15:44:00,47,371
2020-01-17 15:59:00,47,371
2020-01-17 16:14:00,47,371
2020-01-17 16:29:00,47,371
2020-01-17 16:44:00,47,371
2020-01-17 16:59:00,47,371
2020-01-17 17:14:00,47,371
