ID,Year,Month,Day,Parameter,Flow (m3/s)
04LG004,2020,7,10,47,869.8298611111111
04LG004,2020,7,11,47,767.1458333333334
04LG004,2020,7,12,47,551.7048611111111
04LG004,2020,7,13,47,527.4756944444445
04LG004,2020,7,14,47,616.1701388888889
04LG004,2020,7,15,47,643.2083333333334
04LG004,2020,7,16,47,636.6041666666666
04LG004,2020,7,17,47,567.125
04LG004,2020,7,18,47,574.0069444444445
04LG004,2020,7,19,47,587.3854166666666
04LG004,2020,7,20,47,540.6354166666666
04LG004,2020,7,21,47,538.7222222222222
04LG004,2020,7,22,47,477.9513888888889
04LG004,2020,7,23,47,466.7395833333333
04LG004,2020,7,24,47,419.31597222222223
04LG004,2020,7,25,47,408.28819444444446
04LG004,2020,7,26,47,375.80555555555554
04LG004,2020,7,27,47,405.1701388888889
04LG004,2020,7,28,47,472.6458333333333
04LG004,2020,7,29,47,458.62847222222223
04LG004,2020,7,30,47,474.74652777777777
04LG004,2020,7,31,47,430.7326388888889
04LG004,2020,8,1,47,346.5763888888889
04LG004,2020,8,2,47,286.31944444444446
04LG004,2020,8,3,47,237.96527777777777
04LG004,2020,8,4,47,244.45138888888889
04LG004,2020,8,5,47,255.5
04LG004,2020,8,6,47,271.4479166666667
04LG004,2020,8,7,47,276.2673611111111
04LG004,2020,8,8,47,293.4201388888889
04LG004,2020,8,9,47,302.59722222222223
04LG004,2020,8,10,47,250.16666666666666
04LG004,2020,8,11,47,327.2638888888889
04LG004,2020,8,12,47,319.97569444444446
04LG004,2020,8,13,47,327.96875
04LG004,2020,8,14,47,256.90972222222223
04LG004,2020,8,15,47,193.96527777777777
04LG004,2020,8,16,47,203.41319444444446
04LG004,2020,8,17,47,173.20486111111111
04LG004,2020,8,18,47,176.0625
04LG004,2020,8,19,47,164.42013888888889
04LG004,2020,8,20,47,159.73263888888889
04LG004,2020,8,21,47,149.07986111111111
04LG004,2020,8,22,47,148.10763888888889
04LG004,2020,8,23,47,142.15277777777777
04LG004,2020,8,24,47,140.04513888888889
04LG004,2020,8,25,47,155.02777777777777
04LG004,2020,8,26,47,135.93661971830986
04LG004,2020,8,27,47,115.83437500000007
04LG004,2020,8,28,47,129.66006944444447
04LG004,2020,8,29,47,134.12013888888885
04LG004,2020,8,30,47,120.07152777777782
04LG004,2020,8,31,47,120.59930555555557
04LG004,2020,9,1,47,130.66493055555557
04LG004,2020,9,2,47,137.48958333333334
04LG004,2020,9,3,47,133.25694444444446
04LG004,2020,9,4,47,159.64930555555554
04LG004,2020,9,5,47,163.87847222222223
04LG004,2020,9,6,47,171.3125
04LG004,2020,9,7,47,185.88194444444446
04LG004,2020,9,8,47,180.93402777777777
04LG004,2020,9,9,47,204.19444444444446
04LG004,2020,9,10,47,197.98263888888889
04LG004,2020,9,11,47,191.03472222222223
04LG004,2020,9,12,47,178.42708333333334
04LG004,2020,9,13,47,199.27777777777777
04LG004,2020,9,14,47,194.57638888888889
04LG004,2020,9,15,47,199.20138888888889
04LG004,2020,9,16,47,209.19097222222223
04LG004,2020,9,17,47,202.69444444444446
04LG004,2020,9,18,47,261.4479166666667
04LG004,2020,9,19,47,256.0416666666667
04LG004,2020,9,20,47,236.73958333333334
04LG004,2020,9,21,47,192.97916666666666
04LG004,2020,9,22,47,251.6875
04LG004,2020,9,23,47,246.5
04LG004,2020,9,24,47,252.34722222222223
04LG004,2020,9,25,47,235.71180555555554
04LG004,2020,9,26,47,181.58680555555554
04LG004,2020,9,27,47,216.01736111111111
04LG004,2020,9,28,47,184.08333333333334
04LG004,2020,9,29,47,332.9583333333333
04LG004,2020,9,30,47,366.44097222222223
04LG004,2020,10,1,47,438.66319444444446
04LG004,2020,10,2,47,581.5347222222222
04LG004,2020,10,3,47,689.0694444444445
04LG004,2020,10,4,47,803.2881944444445
04LG004,2020,10,5,47,659.5
04LG004,2020,10,6,47,621.6527777777778
04LG004,2020,10,7,47,614.6458333333334
04LG004,2020,10,8,47,836.9375
04LG004,2020,10,9,47,739.6423611111111
04LG004,2020,10,10,47,606.6145833333334
04LG004,2020,10,11,47,638.5590277777778
04LG004,2020,10,12,47,682.9027777777778
04LG004,2020,10,13,47,643.4652777777778
04LG004,2020,10,14,47,676.1979166666666
04LG004,2020,10,15,47,646.1666666666666
04LG004,2020,10,16,47,623.8125
04LG004,2020,10,17,47,693.7743055555555
04LG004,2020,10,18,47,769.1268115942029
04LG004,2020,10,19,47,774.5173611111111
04LG004,2020,10,20,47,918.0
04LG004,2020,10,21,47,884.0729166666666
04LG004,2020,10,22,47,889.2013888888889
04LG004,2020,10,23,47,877.4340277777778
04LG004,2020,10,24,47,720.8923611111111
04LG004,2020,10,25,47,819.8541666666666
04LG004,2020,10,26,47,801.6041666666666
04LG004,2020,10,27,47,704.0694444444445
04LG004,2020,10,28,47,679.4652777777778
04LG004,2020,10,29,47,655.6215277777778
04LG004,2020,10,30,47,504.2604166666667
04LG004,2020,10,31,47,531.0868055555555
04LG004,2020,11,1,47,561.2777777777778
04LG004,2020,11,2,47,518.65625
04LG004,2020,11,3,47,582.0590277777778
04LG004,2020,11,4,47,512.1840277777778
04LG004,2020,11,5,47,490.8333333333333
04LG004,2020,11,6,47,567.6180555555555
04LG004,2020,11,7,47,591.1909722222222
04LG004,2020,11,8,47,508.4826388888889
04LG004,2020,11,9,47,619.7291666666666
04LG004,2020,11,10,47,759.5277777777778
04LG004,2020,11,11,47,826.5104166666666
04LG004,2020,11,12,47,929.9826388888889
04LG004,2020,11,13,47,1135.7118055555557
04LG004,2020,11,14,47,1138.0902777777778
04LG004,2020,11,15,47,1157.608695652174
04LG004,2020,11,16,47,1184.6180555555557
04LG004,2020,11,17,47,1156.8402777777778
04LG004,2020,11,18,47,1036.048611111111
04LG004,2020,11,19,47,1082.361111111111
04LG004,2020,11,20,47,952.6701388888889
04LG004,2020,11,21,47,858.25
04LG004,2020,11,22,47,1017.1388888888889
04LG004,2020,11,23,47,828.875
04LG004,2020,11,24,47,880.6944444444445
04LG004,2020,11,25,47,719.9236111111111
04LG004,2020,11,26,47,715.3402777777778
04LG004,2020,11,27,47,725.2638888888889
04LG004,2020,11,28,47,641.0173611111111
04LG004,2020,11,29,47,744.40625
04LG004,2020,11,30,47,797.0173611111111
04LG004,2020,12,1,47,607.3171641791045
04LG004,2020,12,2,47,598.71875
04LG004,2020,12,3,47,581.1423611111111
04LG004,2020,12,4,47,498.94097222222223
04LG004,2020,12,5,47,433.50694444444446
04LG004,2020,12,6,47,388.33680555555554
04LG004,2020,12,7,47,439.41319444444446
04LG004,2020,12,8,47,1273.388888888889
04LG004,2020,12,9,47,1299.9270833333333
04LG004,2020,12,10,47,704.1909722222222
04LG004,2020,12,11,47,585.8645833333334
04LG004,2020,12,12,47,769.2951388888889
04LG004,2020,12,13,47,879.7152777777778
04LG004,2020,12,14,47,850.423487544484
04LG004,2020,12,15,47,1087.451388888889
04LG004,2020,12,16,47,1310.8695652173913
04LG004,2020,12,17,47,1320.9722222222222
04LG004,2020,12,18,47,1531.423611111111
04LG004,2020,12,19,47,1538.7847222222222
04LG004,2020,12,20,47,1004.9583333333334
04LG004,2020,12,21,47,846.9236111111111
04LG004,2020,12,22,47,1054.3159722222222
04LG004,2020,12,23,47,1152.1041666666667
04LG004,2020,12,24,47,1109.9652777777778
04LG004,2020,12,25,47,902.84375
04LG004,2020,12,26,47,968.7222222222222
04LG004,2020,12,27,47,847.96875
04LG004,2020,12,28,47,818.9340277777778
04LG004,2020,12,29,47,774.5595667870036
04LG004,2020,12,30,47,1071.2465277777778
04LG004,2020,12,31,47,1085.057761732852
04LG004,2021,1,1,47,1050.2708333333333
04LG004,2021,1,2,47,1023.5217391304348
04LG004,2021,1,3,47,723.1041666666666
04LG004,2021,1,4,47,911.4930555555555
04LG004,2021,1,5,47,958.4594594594595
04LG004,2021,1,6,47,1134.3840579710145
04LG004,2021,1,7,47,1048.1597222222222
04LG004,2021,1,8,47,935.0138888888889
04LG004,2021,1,9,47,1015.7168458781362
04LG004,2021,1,10,47,870.5347222222222
04LG004,2021,1,11,47,740.2743055555555
04LG004,2021,1,12,47,968.90625
04LG004,2021,1,13,47,999.0868055555555
04LG004,2021,1,14,47,881.3923611111111
04LG004,2021,1,15,47,802.3333333333334
04LG004,2021,1,16,47,643.4895833333334
04LG004,2021,1,17,47,631.0981818181818
04LG004,2021,1,18,47,617.6840277777778
04LG004,2021,1,19,47,934.78125
04LG004,2021,1,20,47,964.5763888888889
04LG004,2021,1,21,47,821.6840277777778
04LG004,2021,1,22,47,737.1979166666666
04LG004,2021,1,23,47,838.3949275362319
04LG004,2021,1,24,47,853.6557971014493
04LG004,2021,1,25,47,849.9621212121212
04LG004,2021,1,26,47,757.9444444444445
04LG004,2021,1,27,47,578.4507575757576
04LG004,2021,1,28,47,656.4891304347826
04LG004,2021,1,29,47,699.439393939394
04LG004,2021,1,30,47,713.1458333333334
04LG004,2021,1,31,47,663.4513888888889
04LG004,2021,2,1,47,518.939393939394
04LG004,2021,2,2,47,499.0869565217391
04LG004,2021,2,3,47,646.6931818181819
04LG004,2021,2,4,47,572.3651452282157
04LG004,2021,2,5,47,530.5970695970695
04LG004,2021,2,6,47,426.60069444444446
04LG004,2021,2,7,47,407.7604166666667
04LG004,2021,2,8,47,418.15625
04LG004,2021,2,9,47,580.1840277777778
04LG004,2021,2,10,47,597.4756944444445
04LG004,2021,2,11,47,502.7291666666667
04LG004,2021,2,12,47,494.8298611111111
04LG004,2021,2,13,47,448.31944444444446
04LG004,2021,2,14,47,471.5798611111111
04LG004,2021,2,15,47,427.6354166666667
04LG004,2021,2,16,47,387.2916666666667
04LG004,2021,2,17,47,479.62847222222223
04LG004,2021,2,18,47,573.8381294964029
04LG004,2021,2,19,47,554.9270833333334
04LG004,2021,2,20,47,523.2708333333334
04LG004,2021,2,21,47,431.5151515151515
04LG004,2021,2,22,47,405.59375
04LG004,2021,2,23,47,366.3263888888889
04LG004,2021,2,24,47,444.2291666666667
04LG004,2021,2,25,47,484.28819444444446
04LG004,2021,2,26,47,436.3888888888889
04LG004,2021,2,27,47,514.6284722222222
04LG004,2021,2,28,47,409.77430555555554
04LG004,2021,3,1,47,380.27777777777777
04LG004,2021,3,2,47,420.25
04LG004,2021,3,3,47,599.1284722222222
04LG004,2021,3,4,47,459.93402777777777
04LG004,2021,3,5,47,552.2708333333334
04LG004,2021,3,6,47,563.5798611111111
04LG004,2021,3,7,47,494.8576388888889
04LG004,2021,3,8,47,616.0253623188406
04LG004,2021,3,9,47,621.9131944444445
04LG004,2021,3,10,47,496.96180555555554
04LG004,2021,3,11,47,496.6875
04LG004,2021,3,12,47,399.15277777777777
04LG004,2021,3,13,47,551.9384057971015
04LG004,2021,3,14,47,685.5956678700361
04LG004,2021,3,15,47,590.2717391304348
04LG004,2021,3,16,47,592.3272058823529
04LG004,2021,3,17,47,622.9492753623189
04LG004,2021,3,18,47,586.2256944444445
04LG004,2021,3,19,47,556.1354166666666
04LG004,2021,3,20,47,659.8680555555555
05HA003,2020,2,28,47,0.609306818181818
05HA003,2020,2,29,47,1.876527777777776
05HA003,2020,3,1,47,2.3992708333333335
05HA003,2020,3,2,47,0.7938194444444435
05HA003,2020,3,3,47,0.5601493055555571
05HA003,2020,3,4,47,0.5630208333333319
05HA003,2020,3,5,47,0.5819340277777779
05HA003,2020,3,6,47,0.5042395833333331
05HA003,2020,3,7,47,1.9611423611111118
05HA003,2020,3,8,47,0.7611145833333334
05HA003,2020,3,9,47,0.5192465277777777
05HA003,2020,3,10,47,0.3750069444444444
05HA003,2020,3,11,47,0.43324652777777756
05HA003,2020,3,12,47,0.3462986111111117
05HA003,2020,3,13,47,0.24278472222222217
05HA003,2020,3,14,47,0.2488090277777779
05HA003,2020,3,15,47,0.3087361111111116
05HA003,2020,3,16,47,0.2911145833333328
05HA003,2020,3,17,47,0.4425208333333337
05HA003,2020,3,18,47,0.3391562500000005
05HA003,2020,3,19,47,0.2795034722222221
05HA003,2020,3,20,47,0.20292708333333337
05HA003,2020,3,21,47,0.376892361111111
05HA003,2020,3,22,47,0.3125625000000001
05HA003,2020,3,23,47,0.3985729166666666
05HA003,2020,3,24,47,0.3909791666666666
05HA003,2020,3,25,47,0.30671527777777746
05HA003,2020,3,26,47,0.30240625000000004
05HA003,2020,3,27,47,0.37353819444444464
05HA003,2020,3,28,47,0.4667048611111114
05HA003,2020,3,29,47,0.9176319444444433
05HA003,2020,3,30,47,2.228541666666666
05HA003,2020,3,31,47,2.367291666666668
05HA003,2020,4,1,47,0.801777777777778
05HA003,2020,4,2,47,0.6706041666666669
05HA003,2020,4,3,47,0.5988923611111109
05HA003,2020,4,4,47,0.5910729166666675
05HA003,2020,4,5,47,0.450625
05HA003,2020,4,6,47,0.4219930555555556
05HA003,2020,4,7,47,0.3943402777777773
05HA003,2020,4,8,47,0.3557569444444441
05HA003,2020,4,9,47,0.3160798611111114
05HA003,2020,4,10,47,0.4183090277777788
05HA003,2020,4,11,47,0.48755555555555624
05HA003,2020,4,12,47,0.3179756944444445
05HA003,2020,4,13,47,0.38155902777777756
05HA003,2020,4,14,47,0.3697222222222224
05HA003,2020,4,15,47,0.49170486111111106
05HA003,2020,4,16,47,0.3049479166666674
05HA003,2020,4,17,47,0.38941319444444433
05HA003,2020,4,18,47,1.6597777777777791
05HA003,2020,4,19,47,2.2665625000000023
05HA003,2020,4,20,47,4.773854166666667
05HA003,2020,4,21,47,8.950729166666665
05HA003,2020,4,22,47,11.634583333333344
05HA003,2020,4,23,47,5.95625
05HA003,2020,4,24,47,4.624444444444449
05HA003,2020,4,25,47,3.719131944444447
05HA003,2020,4,26,47,3.0461458333333358
05HA003,2020,4,27,47,2.4798263888888905
05HA003,2020,4,28,47,2.1304861111111126
05HA003,2020,4,29,47,1.8372569444444424
05HA003,2020,4,30,47,1.6107638888888882
05HA003,2020,5,1,47,1.4360763888888881
05HA003,2020,5,2,47,1.2846527777777785
05HA003,2020,5,3,47,1.1595486111111084
05HA003,2020,5,4,47,1.0715972222222288
05HA003,2020,5,5,47,1.0347222222222219
05HA003,2020,5,6,47,0.9777222222222226
05HA003,2020,5,7,47,0.8741631944444458
05HA003,2020,5,8,47,0.8107847222222231
05HA003,2020,5,9,47,0.8015798611111092
05HA003,2020,5,10,47,0.7652118055555553
05HA003,2020,5,11,47,0.7202222222222213
05HA003,2020,5,12,47,0.6707569444444446
05HA003,2020,5,13,47,0.6465104166666674
05HA003,2020,5,14,47,0.6359270833333355
05HA003,2020,5,15,47,0.5644062500000003
05HA003,2020,5,16,47,0.5101666666666677
05HA003,2020,5,17,47,0.4720590277777781
05HA003,2020,5,18,47,0.4628819444444436
05HA003,2020,5,19,47,0.5104236111111117
05HA003,2020,5,20,47,1.0158055555555556
05HA003,2020,5,21,47,1.641493055555556
05HA003,2020,5,22,47,1.466875000000001
05HA003,2020,5,23,47,0.9920937499999987
05HA003,2020,5,24,47,0.8331041666666642
05HA003,2020,5,25,47,0.7241875000000015
05HA003,2020,5,26,47,0.6451180555555576
05HA003,2020,5,27,47,0.6259826388888898
05HA003,2020,5,28,47,0.5494652777777779
05HA003,2020,5,29,47,0.4871145833333336
05HA003,2020,5,30,47,0.4388194444444451
05HA003,2020,5,31,47,0.39064236111111184
05HA003,2020,6,1,47,0.35595833333333493
05HA003,2020,6,2,47,0.3351319444444421
05HA003,2020,6,3,47,0.31563541666666783
05HA003,2020,6,4,47,0.3051770833333317
05HA003,2020,6,5,47,0.30411458333333186
05HA003,2020,6,6,47,0.29305208333333366
05HA003,2020,6,7,47,0.5337222222222224
05HA003,2020,6,8,47,0.7146180555555554
05HA003,2020,6,9,47,0.590572916666666
05HA003,2020,6,10,47,0.46764236111111057
05HA003,2020,6,11,47,0.36372916666666755
05HA003,2020,6,12,47,0.3065902777777763
05HA003,2020,6,13,47,0.2678368055555558
05HA003,2020,6,14,47,0.2509722222222223
05HA003,2020,6,15,47,0.24987152777777816
05HA003,2020,6,16,47,0.23511805555555584
05HA003,2020,6,17,47,0.3108055555555557
05HA003,2020,6,18,47,0.46952777777777716
05HA003,2020,6,19,47,0.5687881944444442
05HA003,2020,6,20,47,0.3558333333333333
05HA003,2020,6,21,47,0.28692013888888857
05HA003,2020,6,22,47,0.2858680555555553
05HA003,2020,6,23,47,0.2516180555555556
05HA003,2020,6,24,47,0.22014583333333376
05HA003,2020,6,25,47,0.21180555555555522
05HA003,2020,6,26,47,0.19718055555555616
05HA003,2020,6,27,47,0.1737222222222219
05HA003,2020,6,28,47,0.19586111111111137
05HA003,2020,6,29,47,0.23376736111111088
05HA003,2020,6,30,47,0.4200104166666662
05HA003,2020,7,1,47,0.3394722222222239
05HA003,2020,7,2,47,0.24048958333333262
05HA003,2020,7,3,47,0.2013576388888883
05HA003,2020,7,4,47,0.17784027777777758
05HA003,2020,7,5,47,0.16069791666666647
05HA003,2020,7,6,47,0.1596736111111111
05HA003,2020,7,7,47,0.15038541666666672
05HA003,2020,7,8,47,0.1863472222222219
05HA003,2020,7,9,47,0.4219548611111113
05HA003,2020,7,10,47,0.2823645833333333
05HA003,2020,7,11,47,0.25881250000000094
05HA003,2020,7,12,47,0.21240972222222235
05HA003,2020,7,13,47,0.17060416666666736
05HA003,2020,7,14,47,0.18046527777777713
05HA003,2020,7,15,47,0.16786458333333365
05HA003,2020,7,16,47,0.14813541666666766
05HA003,2020,7,17,47,0.137659722222223
05HA003,2020,7,18,47,0.12222916666666676
05HA003,2020,7,19,47,0.11737500000000008
05HA003,2020,7,20,47,0.13781944444444424
05HA003,2020,7,21,47,0.1965902777777777
05HA003,2020,7,22,47,0.14803125000000017
05HA003,2020,7,23,47,0.1143958333333335
05HA003,2020,7,24,47,0.10621527777777824
05HA003,2020,7,25,47,0.12342013888888904
05HA003,2020,7,26,47,0.09488194444444444
05HA003,2020,7,27,47,0.08598611111111103
05HA003,2020,7,28,47,0.07564930555555593
05HA003,2020,7,29,47,0.06282638888888878
05HA003,2020,7,30,47,0.054114583333333195
05HA003,2020,7,31,47,0.07894097222222249
05HA003,2020,8,1,47,0.08036805555555565
05HA003,2020,8,2,47,0.0618090277777776
05HA003,2020,8,3,47,0.043590277777777665
05HA003,2020,8,4,47,0.039826388888888745
05HA003,2020,8,5,47,0.03835069444444445
05HA003,2020,8,6,47,0.03600347222222214
05HA003,2020,8,7,47,0.029715277777777747
05HA003,2020,8,8,47,0.033868055555555616
05HA003,2020,8,9,47,0.037635416666666616
05HA003,2020,8,10,47,0.03771875000000003
05HA003,2020,8,11,47,0.03505208333333327
05HA003,2020,8,12,47,0.02838194444444445
05HA003,2020,8,13,47,0.024392361111111056
05HA003,2020,8,14,47,0.018947916666666714
05HA003,2020,8,15,47,0.020947916666666608
05HA003,2020,8,16,47,0.01851041666666657
05HA003,2020,8,17,47,0.016142361111111093
05HA003,2020,8,18,47,0.010249999999999962
05HA003,2020,8,19,47,0.007579861111111072
05HA003,2020,8,20,47,0.006038194444444419
05HA003,2020,8,21,47,0.004906250000000002
05HA003,2020,8,22,47,0.004000000000000003
05HA003,2020,8,23,47,0.004000000000000003
05HA003,2020,8,24,47,0.0033437500000000025
05HA003,2020,8,25,47,0.003871527777777781
05HA003,2020,8,26,47,0.00396527777777778
05HA003,2020,8,27,47,0.0037743055555555485
05HA003,2020,8,28,47,0.0030000000000000022
05HA003,2020,8,29,47,0.003211805555555558
05HA003,2020,8,30,47,0.003149305555555558
05HA003,2020,8,31,47,0.0030694444444444467
05HA003,2020,9,1,47,0.0030000000000000022
05HA003,2020,9,2,47,0.0030208333333333354
05HA003,2020,9,3,47,0.004850694444444418
05HA003,2020,9,4,47,0.0037326388888888917
05HA003,2020,9,5,47,0.007781249999999972
05HA003,2020,9,6,47,0.00714236111111108
05HA003,2020,9,7,47,0.01165625
05HA003,2020,9,8,47,0.06054166666666653
05HA003,2020,9,9,47,0.09776388888888883
05HA003,2020,9,10,47,0.05253819444444453
05HA003,2020,9,11,47,0.04024652777777786
05HA003,2020,9,12,47,0.0320173611111111
05HA003,2020,9,13,47,0.025781249999999936
05HA003,2020,9,14,47,0.02631597222222217
05HA003,2020,9,15,47,0.03367361111111107
05HA003,2020,9,16,47,0.044413194444444325
05HA003,2020,9,17,47,0.04544097222222229
05HA003,2020,9,18,47,0.041559027777777736
05HA003,2020,9,19,47,0.032170138888889005
05HA003,2020,9,20,47,0.06664930555555565
05HA003,2020,9,21,47,0.22398611111111089
05HA003,2020,9,22,47,0.12880555555555573
05HA003,2020,9,23,47,0.08746180555555554
05HA003,2020,9,24,47,0.07227777777777779
05HA003,2020,9,25,47,0.05985416666666657
05HA003,2020,9,26,47,0.057649305555555475
05HA003,2020,9,27,47,0.061652777777777806
05HA003,2020,9,28,47,0.06656597222222252
05HA003,2020,9,29,47,0.06646527777777797
05HA003,2020,9,30,47,0.06630902777777785
05HA003,2020,10,1,47,0.07105597014925379
05HA003,2020,10,2,47,0.07914583333333325
05HA003,2020,10,3,47,0.08245138888888884
05HA003,2020,10,4,47,0.08631944444444441
05HA003,2020,10,5,47,0.09298958333333383
05HA003,2020,10,6,47,0.09947222222222239
05HA003,2020,10,7,47,0.10213888888888915
05HA003,2020,10,8,47,0.10070138888888908
05HA003,2020,10,9,47,0.10342013888888935
05HA003,2020,10,10,47,0.10864583333333337
05HA003,2020,10,11,47,0.10927777777777788
05HA003,2020,10,12,47,0.14007986111111112
05HA003,2020,10,13,47,0.14007638888888863
05HA003,2020,10,14,47,0.15919791666666638
05HA003,2020,10,15,47,0.18076388888888903
05HA003,2020,10,16,47,0.17417013888888908
05HA003,2020,10,17,47,0.1773263888888886
05HA003,2020,10,18,47,0.17020138888888944
05HA003,2020,10,19,47,0.15131250000000007
05HA003,2020,10,20,47,0.16269444444444475
05HA003,2020,10,21,47,0.16428472222222135
05HA003,2020,10,22,47,0.16394444444444498
05HA003,2020,10,23,47,0.14115277777777802
05HA003,2020,10,24,47,0.16236111111111048
05HA003,2020,10,25,47,0.15526736111111106
05HA003,2020,10,26,47,0.13571874999999978
05HA003,2020,10,27,47,0.18790972222222227
05HA003,2020,10,28,47,0.23958680555555534
05HA003,2020,10,29,47,0.23021376811594152
05HA003,2020,10,30,47,0.2138750000000009
05HA003,2020,10,31,47,0.22145486111111037
05HA003,2020,11,1,47,0.23173611111111045
05HA003,2020,11,2,47,0.20768055555555595
05HA003,2020,11,3,47,0.1961319444444436
05HA003,2020,11,4,47,0.1854583333333325
05HA003,2020,11,5,47,0.1777847222222223
05HA003,2020,11,6,47,0.1751180555555554
05HA003,2020,11,7,47,0.1803194444444441
05HA003,2020,11,8,47,0.2122951388888886
05HA003,2020,11,9,47,0.13134027777777774
05HA003,2020,11,10,47,0.10730555555555543
05HA003,2020,11,11,47,0.1958472222222224
05HA003,2020,11,12,47,0.2064270833333336
05HA003,2020,11,13,47,0.26654513888888887
05HA003,2020,11,14,47,0.2740590277777788
05HA003,2020,11,15,47,0.24918749999999848
05HA003,2020,11,16,47,0.25181944444444426
05HA003,2020,11,17,47,0.2627118055555562
05HA003,2020,11,18,47,0.3406597222222217
05HA003,2020,11,19,47,0.36152777777777617
05HA003,2020,11,20,47,0.23412847222222183
05HA003,2020,11,21,47,0.2830277777777781
05HA003,2020,11,22,47,0.23540972222222223
05HA003,2020,11,23,47,0.25762499999999955
05HA003,2020,11,24,47,0.2201423611111115
05HA003,2020,11,25,47,0.2542326388888889
05HA003,2020,11,26,47,0.23647222222222147
05HA003,2020,11,27,47,0.2486006944444437
05HA003,2020,11,28,47,0.27379166666666677
05HA003,2020,11,29,47,0.1995798611111115
05HA003,2020,11,30,47,0.2496180555555554
05HA003,2020,12,1,47,0.24928124999999934
05HA003,2020,12,2,47,0.1841736111111111
05HA003,2020,12,3,47,0.23449652777777677
05HA003,2020,12,4,47,0.2385694444444444
05HA003,2020,12,5,47,0.23642013888888794
05HA003,2020,12,6,47,0.23826041666666592
05HA003,2020,12,7,47,0.2458576388888891
05HA003,2020,12,8,47,0.3784270833333335
05HA003,2020,12,9,47,0.6855543478260864
05HA003,2020,12,10,47,0.4637708333333335
05HA003,2020,12,11,47,0.31367013888889
05HA003,2020,12,12,47,0.24979861111111124
05HA003,2020,12,13,47,0.18109722222222216
05HA003,2020,12,14,47,0.15061458333333302
05HA003,2020,12,15,47,0.19641319444444447
05HA003,2020,12,16,47,0.2643055555555566
05HA003,2020,12,17,47,0.2602430555555563
05HA003,2020,12,18,47,0.21537500000000004
05HA003,2020,12,19,47,0.26256944444444535
05HA003,2020,12,20,47,0.2467916666666673
05HA003,2020,12,21,47,0.23805555555555502
05HA003,2020,12,22,47,0.2331944444444448
05HA003,2020,12,23,47,0.19225694444444458
05HA003,2020,12,24,47,0.2738958333333331
05HA003,2020,12,25,47,0.2328368055555553
05HA003,2020,12,26,47,0.22247569444444423
05HA003,2020,12,27,47,0.20707638888888902
05HA003,2020,12,28,47,0.1618645833333331
05HA003,2020,12,29,47,0.19492708333333347
05HA003,2020,12,30,47,0.23587500000000017
05HA003,2020,12,31,47,0.2563923611111105
05HA003,2021,1,1,47,0.24276736111111175
05HA003,2021,1,2,47,0.27233680555555667
05HA003,2021,1,3,47,0.2528194444444446
05HA003,2021,1,4,47,0.2170173611111107
05HA003,2021,1,5,47,0.20903472222222233
05HA003,2021,1,6,47,0.19102430555555544
05HA003,2021,1,7,47,0.2041493055555561
05HA003,2021,1,8,47,0.1822916666666669
05HA003,2021,1,9,47,0.16262847222222215
05HA003,2021,1,10,47,0.13609375000000024
05HA003,2021,1,11,47,0.1944618055555555
05HA003,2021,1,12,47,0.196625
05HA003,2021,1,13,47,0.2196111111111102
05HA003,2021,1,14,47,0.1655138888888888
05HA003,2021,1,15,47,0.16021527777777778
05HA003,2021,1,16,47,0.19995833333333402
05HA003,2021,1,17,47,0.1802499999999999
05HA003,2021,1,18,47,0.18245138888888893
05HA003,2021,1,19,47,0.17992013888888903
05HA003,2021,1,20,47,0.183340277777778
05HA003,2021,1,21,47,0.14414583333333356
05HA003,2021,1,22,47,0.18280797101449323
05HA003,2021,1,23,47,0.1452395833333332
05HA003,2021,1,24,47,0.1379861111111109
05HA003,2021,1,25,47,0.1305694444444448
05HA003,2021,1,26,47,0.05553124999999997
05HA003,2021,1,27,47,0.19511111111111076
05HA003,2021,1,28,47,0.1889895833333329
05HA003,2021,1,29,47,0.15203819444444464
05HA003,2021,1,30,47,0.13691319444444472
05HA003,2021,1,31,47,0.2643020833333331
05HA003,2021,2,1,47,0.19286805555555553
05HA003,2021,2,2,47,0.25134722222222217
05HA003,2021,2,3,47,0.18864930555555542
05HA003,2021,2,4,47,0.4058611111111105
05HA003,2021,2,5,47,0.31510069444444455
05HA003,2021,2,6,47,0.2723645833333335
05HA003,2021,2,7,47,0.26413541666666707
05HA003,2021,2,8,47,0.11509374999999968
05HA003,2021,2,9,47,0.09175999999999997
05HA003,2021,2,16,47,0.0
05HA003,2021,2,19,47,0.0
05HA003,2021,2,20,47,0.00044578313253012077
05HA003,2021,2,21,47,0.034779220779220785
05HA003,2021,2,22,47,0.13532291666666663
05HA003,2021,2,23,47,0.220326388888889
05HA003,2021,2,24,47,0.22778819444444437
05HA003,2021,2,25,47,0.2194930555555551
05HA003,2021,2,26,47,0.2337777777777777
05HA003,2021,2,27,47,0.26581944444444405
05HA003,2021,2,28,47,0.2318576388888889
05HA003,2021,3,1,47,0.26280555555555574
05HA003,2021,3,2,47,0.3775000000000001
05HA003,2021,3,3,47,0.39384027777777786
05HA003,2021,3,4,47,0.45516666666666683
05HA003,2021,3,5,47,0.5304965277777797
05HA003,2021,3,6,47,0.6126701388888866
05HA003,2021,3,7,47,0.6409826388888891
05HA003,2021,3,8,47,0.6066388888888896
05HA003,2021,3,9,47,0.46603124999999945
